field.pose.pose.position.x,  field.pose.pose.position.y
205.220275878906,  -182.602737426758
204.889266967773,  -182.793319702148
204.559921264648,  -182.981414794922
204.233993530273,  -183.16731262207
203.910858154297,  -183.350997924805
203.590637207031,  -183.533142089844
203.26969909668,  -183.715225219727
202.946044921875,  -183.899169921875
202.613174438477,  -184.08251953125
202.269454956055,  -184.262451171875
201.91731262207,  -184.44792175293
201.560333251953,  -184.637985229492
201.201278686523,  -184.82844543457
200.84391784668,  -185.017608642578
200.487548828125,  -185.20588684082
200.132125854492,  -185.393646240234
199.777069091797,  -185.580917358398
199.423233032227,  -185.76774597168
199.069412231445,  -185.954299926758
198.714813232422,  -186.136016845703
198.357727050781,  -186.310073852539
198,  -186.478515625
197.64274597168,  -186.647003173828
197.286926269531,  -186.816543579102
196.930694580078,  -186.985107421875
196.575393676758,  -187.152770996094
196.224502563477,  -187.317687988281
195.886581420898,  -187.476379394531
195.555252075195,  -187.631851196289
195.22721862793,  -187.786026000977
194.895034790039,  -187.93684387207
194.553298950195,  -188.083450317383
194.201370239258,  -188.235443115234
193.842575073242,  -188.39241027832
193.48127746582,  -188.55012512207
193.123474121094,  -188.705932617188
192.769897460938,  -188.859466552734
192.42057800293,  -189.011260986328
192.071792602539,  -189.162536621094
191.718414306641,  -189.310638427734
191.353790283203,  -189.454376220703
190.9765625,  -189.591903686523
190.586563110352,  -189.729248046875
190.188995361328,  -189.873474121094
189.788513183594,  -190.017944335938
189.390853881836,  -190.160293579102
188.998107910156,  -190.300048828125
188.612121582031,  -190.43701171875
188.232345581055,  -190.57145690918
187.857849121094,  -190.704162597656
187.48420715332,  -190.836212158203
187.107574462891,  -190.969482421875
186.722183227539,  -191.10578918457
186.326385498047,  -191.245803833008
185.919372558594,  -191.384719848633
185.51155090332,  -191.515350341797
185.102142333984,  -191.635543823242
184.693939208984,  -191.750549316406
184.286590576172,  -191.868850708008
183.880264282227,  -191.985595703125
183.47282409668,  -192.101318359375
183.066436767578,  -192.2158203125
182.658767700195,  -192.325134277344
182.251358032227,  -192.42578125
181.842575073242,  -192.516067504883
181.435089111328,  -192.601379394531
181.027633666992,  -192.690185546875
180.6162109375,  -192.778732299805
180.203674316406,  -192.866073608398
179.793731689453,  -192.952117919922
179.386825561523,  -193.036911010742
178.984191894531,  -193.120803833008
178.585235595703,  -193.203552246094
178.190734863281,  -193.285522460938
177.799957275391,  -193.366455078125
177.413803100586,  -193.446640014648
177.031143188477,  -193.525848388672
176.652679443359,  -193.609130859375
176.274566650391,  -193.693511962891
175.897216796875,  -193.776290893555
175.521942138672,  -193.858551025391
175.150268554688,  -193.940536499023
174.780090332031,  -194.022109985352
174.410369873047,  -194.103927612305
174.040618896484,  -194.185485839844
173.673690795898,  -194.266708374023
173.309295654297,  -194.347122192383
172.948745727539,  -194.426971435547
172.591186523438,  -194.505859375
172.237609863281,  -194.584136962891
171.885681152344,  -194.66178894043
171.533721923828,  -194.739700317383
171.17626953125,  -194.813720703125
170.810470581055,  -194.881546020508
170.434158325195,  -194.941055297852
170.048446655273,  -194.998107910156
169.655197143555,  -195.06071472168
169.259780883789,  -195.123138427734
168.864898681641,  -195.184494018555
168.471069335938,  -195.245208740234
168.076721191406,  -195.305541992188
167.682556152344,  -195.365966796875
167.28759765625,  -195.426193237305
166.892959594727,  -195.486526489258
166.497833251953,  -195.546737670898
166.102996826172,  -195.607086181641
165.707244873047,  -195.662612915039
165.312255859375,  -195.706268310547
164.917694091797,  -195.745697021484
164.523864746094,  -195.789474487305
164.129257202148,  -195.832458496094
163.741989135742,  -195.873840332031
163.366592407227,  -195.913360595703
162.998397827148,  -195.951965332031
162.63151550293,  -195.985580444336
162.262390136719,  -196.018280029297
161.88932800293,  -196.052703857422
161.517303466797,  -196.087158203125
161.14826965332,  -196.120910644531
160.784515380859,  -196.154220581055
160.425659179688,  -196.186721801758
160.072998046875,  -196.218948364258
159.725555419922,  -196.250442504883
159.382751464844,  -196.281753540039
159.040008544922,  -196.308319091797
158.693786621094,  -196.328186035156
158.337921142578,  -196.338653564453
157.970565795898,  -196.346069335938
157.592788696289,  -196.358596801758
157.212356567383,  -196.370971679688
156.833206176758,  -196.382522583008
156.458770751953,  -196.393753051758
156.089141845703,  -196.404434204102
155.725692749023,  -196.415069580078
155.367324829102,  -196.42529296875
155.01350402832,  -196.435699462891
154.659942626953,  -196.445755004883
154.302841186523,  -196.456192016602
153.935317993164,  -196.466720581055
153.559875488281,  -196.477493286133
153.183410644531,  -196.48828125
152.808242797852,  -196.498977661133
152.431594848633,  -196.509735107422
152.056060791016,  -196.520462036133
151.678863525391,  -196.531219482422
151.302688598633,  -196.541931152344
150.924850463867,  -196.552703857422
150.548034667969,  -196.563491821289
150.169570922852,  -196.574295043945
149.792129516602,  -196.585113525391
149.413070678711,  -196.595977783203
149.034133911133,  -196.606811523438
148.650436401367,  -196.617782592773
148.265625,  -196.628784179688
147.877410888672,  -196.639877319336
147.484298706055,  -196.646072387695
147.082931518555,  -196.650955200195
146.675384521484,  -196.657730102539
146.265365600586,  -196.664306640625
145.85710144043,  -196.670608520508
145.451034545898,  -196.676620483398
145.048583984375,  -196.682586669922
144.649154663086,  -196.68830871582
144.253448486328,  -196.694198608398
143.859298706055,  -196.699768066406
143.464706420898,  -196.70556640625
143.065017700195,  -196.711242675781
142.657363891602,  -196.71711730957
142.239639282227,  -196.723114013672
141.815002441406,  -196.729217529297
141.387710571289,  -196.735366821289
140.961868286133,  -196.741516113281
140.536529541016,  -196.747619628906
140.110015869141,  -196.753784179688
139.678131103516,  -196.759994506836
139.238372802734,  -196.766326904297
138.788864135742,  -196.767639160156
138.329544067383,  -196.767028808594
137.862121582031,  -196.768020629883
137.392425537109,  -196.768630981445
136.923934936523,  -196.768844604492
136.458389282227,  -196.768753051758
135.994522094727,  -196.768432617188
135.529846191406,  -196.768035888672
135.060348510742,  -196.767547607422
134.587295532227,  -196.767013549805
134.114364624023,  -196.76643371582
133.64111328125,  -196.765869140625
133.167831420898,  -196.76530456543
132.694076538086,  -196.764739990234
132.22038269043,  -196.76416015625
131.746124267578,  -196.763565063477
131.272018432617,  -196.763000488281
130.797286987305,  -196.762420654297
130.322738647461,  -196.761825561523
129.847564697266,  -196.761245727539
129.372589111328,  -196.760665893555
128.896331787109,  -196.760070800781
128.418273925781,  -196.759490966797
127.9375,  -196.758895874023
127.45206451416,  -196.758316040039
126.959823608398,  -196.757736206055
126.462295532227,  -196.757141113281
125.963073730469,  -196.756561279297
125.464775085449,  -196.755966186523
124.967025756836,  -196.755386352539
124.468414306641,  -196.754806518555
123.969276428223,  -196.754211425781
123.470085144043,  -196.753631591797
122.971755981445,  -196.753036499023
122.474555969238,  -196.752456665039
121.979019165039,  -196.751876831055
121.484931945801,  -196.751281738281
120.992767333984,  -196.750701904297
120.503150939941,  -196.750106811523
120.016189575195,  -196.749526977539
119.531875610352,  -196.748947143555
119.04931640625,  -196.748352050781
118.568740844727,  -196.747772216797
118.08960723877,  -196.747177124023
117.612358093262,  -196.746597290039
117.136474609375,  -196.746017456055
116.662620544434,  -196.745422363281
116.191093444824,  -196.744842529297
115.722290039063,  -196.744247436523
115.255485534668,  -196.743667602539
114.788536071777,  -196.743087768555
114.321357727051,  -196.742492675781
113.853912353516,  -196.741912841797
113.386352539063,  -196.741317749023
112.918525695801,  -196.740737915039
112.450614929199,  -196.740158081055
111.98233795166,  -196.739562988281
111.514091491699,  -196.738983154297
111.04532623291,  -196.738388061523
110.576736450195,  -196.737808227539
110.10750579834,  -196.737228393555
109.639122009277,  -196.736633300781
109.178276062012,  -196.736053466797
108.723526000977,  -196.735458374023
108.273101806641,  -196.734954833984
107.827186584473,  -196.734466552734
107.385040283203,  -196.733978271484
106.94605255127,  -196.733489990234
106.509803771973,  -196.733001708984
106.076278686523,  -196.732513427734
105.645240783691,  -196.732025146484
105.216827392578,  -196.731536865234
104.790786743164,  -196.731048583984
104.367332458496,  -196.730560302734
103.946159362793,  -196.730072021484
103.527534484863,  -196.729583740234
103.111114501953,  -196.729080200195
102.697204589844,  -196.728622436523
102.285453796387,  -196.728057861328
101.876220703125,  -196.727691650391
101.469314575195,  -196.727081298828
101.066070556641,  -196.72673034668
100.665954589844,  -196.726135253906
100.26985168457,  -196.725784301758
99.8769836425781,  -196.725173950195
99.4879684448242,  -196.724822998047
99.1009826660156,  -196.724212646484
98.7169723510742,  -196.723861694336
98.3345565795898,  -196.723251342773
97.9549179077148,  -196.722930908203
97.5752410888672,  -196.722305297852
97.1957168579102,  -196.721954345703
96.8154449462891,  -196.721328735352
96.4353866577148,  -196.720977783203
96.0546035766602,  -196.720352172852
95.6740493774414,  -196.720001220703
95.2927551269531,  -196.719314575195
94.9116516113281,  -196.71891784668
94.52978515625,  -196.718231201172
94.1481323242187,  -196.717849731445
93.7657089233398,  -196.717163085938
93.3834838867188,  -196.716766357422
93.0072860717774,  -196.716201782227
92.6428909301758,  -196.715835571289
92.2859573364258,  -196.715255737305
91.9363479614258,  -196.714950561523
91.5925445556641,  -196.714279174805
91.2551727294922,  -196.713897705078
90.9213638305664,  -196.713180541992
90.5889663696289,  -196.712814331055
90.2520599365234,  -196.712020874023
89.9061279296875,  -196.711441040039
89.5464630126953,  -196.710693359375
89.1773529052734,  -196.709915161133
88.8045654296875,  -196.709121704102
88.4343643188477,  -196.708419799805
88.0676345825195,  -196.707534790039
87.7045669555664,  -196.706909179688
87.3411178588867,  -196.706008911133
86.9735641479492,  -196.705352783203
86.5952529907227,  -196.70442199707
86.2044525146484,  -196.703552246094
85.7995910644531,  -196.702606201172
85.3840637207031,  -196.701629638672
84.9582824707031,  -196.700653076172
84.5210418701172,  -196.69970703125
84.0704574584961,  -196.698623657227
83.6099853515625,  -196.697555541992
83.1460113525391,  -196.696487426758
82.6822738647461,  -196.695404052734
82.2176818847656,  -196.6943359375
81.7528228759766,  -196.693252563477
81.2875671386719,  -196.692184448242
80.8220062255859,  -196.691116333008
80.3561325073242,  -196.690032958984
79.8899536132813,  -196.68896484375
79.4235687255859,  -196.687881469727
78.9568405151367,  -196.686813354492
78.489990234375,  -196.685745239258
78.0227737426758,  -196.684661865234
77.5555038452148,  -196.68359375
77.0877685546875,  -196.682510375977
76.6200485229492,  -196.681442260742
76.1502151489258,  -196.680374145508
75.6754302978516,  -196.679290771484
75.1927337646484,  -196.678176879883
74.7032012939453,  -196.677001953125
74.2073974609375,  -196.675842285156
73.7073440551758,  -196.674667358398
73.203498840332,  -196.673492431641
72.6942443847656,  -196.672317504883
72.1801071166992,  -196.671142578125
71.6617584228516,  -196.669982910156
71.1414260864258,  -196.668807983398
70.6227264404297,  -196.667633056641
70.1073989868164,  -196.666458129883
69.5959930419922,  -196.665283203125
69.0872039794922,  -196.664123535156
68.5786437988281,  -196.662948608398
68.0709762573242,  -196.661773681641
67.5663070678711,  -196.660598754883
67.0656051635742,  -196.659423828125
66.5692672729492,  -196.658264160156
66.0774230957031,  -196.657089233398
65.5901412963867,  -196.655914306641
65.1073913574219,  -196.654800415039
64.6291809082031,  -196.653732299805
64.1552581787109,  -196.652648925781
63.6843681335449,  -196.656661987305
63.2140846252441,  -196.662536621094
62.7445487976074,  -196.666915893555
62.2777519226074,  -196.671691894531
61.8147087097168,  -196.676864624023
61.3556251525879,  -196.682342529297
60.9008293151855,  -196.687942504883
60.450080871582,  -196.69352722168
60.0035095214844,  -196.699142456055
59.5590896606445,  -196.70475769043
59.1148185729981,  -196.710388183594
58.6708450317383,  -196.716049194336
58.2294464111328,  -196.7216796875
57.7894439697266,  -196.727340698242
57.3487281799316,  -196.73291015625
56.9035453796387,  -196.738586425781
56.454891204834,  -196.74430847168
56.0059852600098,  -196.750091552734
55.5597076416016,  -196.75569152832
55.1165313720703,  -196.761444091797
54.677074432373,  -196.766952514648
54.2377624511719,  -196.772567749023
53.7983474731445,  -196.778060913086
53.3583488464356,  -196.783721923828
52.9183731079102,  -196.789260864258
52.4779243469238,  -196.794952392578
52.0376052856445,  -196.800506591797
51.5968437194824,  -196.806182861328
