field.pose.pose.position.x, field.pose.pose.position.y
227.880340576172, -143.164367675781
227.817810058594, -143.587097167969
227.742401123047, -144.003631591797
227.663040161133, -144.422119140625
227.586090087891, -144.844985961914
227.507278442383, -145.26823425293
227.427124023438, -145.688705444336
227.34619140625, -146.106430053711
227.265563964844, -146.521072387695
227.184799194336, -146.933959960938
227.099411010742, -147.34521484375
227.004898071289, -147.757186889648
226.899017333984, -148.170608520508
226.786651611328, -148.588897705078
226.67643737793, -149.012359619141
226.564895629883, -149.436981201172
226.45246887207, -149.859725952148
226.339782714844, -150.27946472168
226.227691650391, -150.695724487305
226.115936279297, -151.109268188477
226.005111694336, -151.519241333008
225.894973754883, -151.92594909668
225.785949707031, -152.329025268555
225.676940917969, -152.730712890625
225.563705444336, -153.130630493164
225.441696166992, -153.530624389648
225.312072753906, -153.933486938477
225.170379638672, -154.338562011719
225.012771606445, -154.743515014648
224.8486328125, -155.154312133789
224.685165405273, -155.571197509766
224.519119262695, -155.988647460938
224.351943969727, -156.404479980469
224.183532714844, -156.819610595703
224.015151977539, -157.233245849609
223.846603393555, -157.646377563477
223.673751831055, -158.055725097656
223.493438720703, -158.460876464844
223.304702758789, -158.858856201172
223.104583740234, -159.247802734375
222.894592285156, -159.627777099609
222.671340942383, -159.996627807617
222.439682006836, -160.357009887695
222.210311889648, -160.719573974609
221.981948852539, -161.076263427734
221.755035400391, -161.425888061523
221.529800415039, -161.769485473633
221.305969238281, -162.108459472656
221.085021972656, -162.442489624023
220.86604309082, -162.772308349609
220.64973449707, -163.098098754883
220.434707641602, -163.42170715332
220.220275878906, -163.744537353516
220.003509521484, -164.070617675781
219.77880859375, -164.399368286133
219.542449951172, -164.73046875
219.29280090332, -165.062026977539
219.027359008789, -165.391265869141
218.753082275391, -165.72607421875
218.476318359375, -166.069152832031
218.197235107422, -166.412384033203
217.918151855469, -166.753036499023
217.640731811523, -167.090133666992
217.365249633789, -167.423858642578
217.092910766602, -167.753295898438
216.823257446289, -168.079177856445
216.556518554688, -168.401428222656
216.291564941406, -168.721389770508
216.023620605469, -169.037384033203
215.747100830078, -169.350296020508
215.459167480469, -169.660049438477
215.162536621094, -169.972061157227
214.864288330078, -170.290969848633
214.564071655273, -170.610229492188
214.264862060547, -170.926864624023
213.967559814453, -171.240203857422
213.672607421875, -171.550323486328
213.377822875977, -171.859954833984
213.083602905273, -172.168426513672
212.78955078125, -172.47705078125
212.493438720703, -172.780578613281
212.192260742187, -173.077835083008
211.886123657227, -173.365432739258
211.572616577148, -173.641403198242
211.252593994141, -173.90251159668
210.927597045898, -174.154235839844
210.605911254883, -174.408981323242
210.282989501953, -174.662841796875
209.960723876953, -174.913024902344
209.647750854492, -175.154190063477
209.344390869141, -175.386856079102
209.047912597656, -175.61376953125
208.758163452148, -175.835296630859
208.47233581543, -176.053436279297
208.186126708984, -176.266479492188
207.892822265625, -176.475051879883
207.590270996094, -176.683563232422
207.278472900391, -176.899627685547
206.961074829102, -177.121322631836
206.641326904297, -177.344345092773
206.324600219727, -177.564758300781
206.011642456055, -177.782104492188
205.704452514648, -177.995697021484
205.402069091797, -178.205581665039
205.10400390625, -178.41276550293
204.804275512695, -178.615234375
204.498947143555, -178.812713623047
204.181167602539, -179.00602722168
203.849044799805, -179.192840576172
203.504699707031, -179.383819580078
203.154296875, -179.582870483398
202.800750732422, -179.782791137695
202.449310302734, -179.980285644531
202.09977722168, -180.175918579102
201.750946044922, -180.370895385742
201.397872924805, -180.567825317383
201.037048339844, -180.769073486328
200.674270629883, -180.97135925293
200.312255859375, -181.173294067383
199.95133972168, -181.37467956543
199.588836669922, -181.571243286133
199.224212646484, -181.75993347168
198.856643676758, -181.938751220703
198.488922119141, -182.112762451172
198.123291015625, -182.289855957031
197.758193969727, -182.465560913086
197.392990112305, -182.640106201172
197.028533935547, -182.813690185547
196.664352416992, -182.986755371094
196.297958374023, -183.16064453125
195.924530029297, -183.337814331055
195.540679931641, -183.514236450195
195.14533996582, -183.686462402344
194.737594604492, -183.852127075195
194.319534301758, -184.016006469727
193.895309448242, -184.186141967773
193.469055175781, -184.355712890625
193.044143676758, -184.522979736328
192.622665405273, -184.687881469727
192.204650878906, -184.850814819336
191.789291381836, -185.01237487793
191.373733520508, -185.173797607422
190.95719909668, -185.340927124023
190.535369873047, -185.512130737305
190.108215332031, -185.683792114258
189.680450439453, -185.856155395508
189.25553894043, -186.02783203125
188.834426879883, -186.198257446289
188.41780090332, -186.366973876953
188.005523681641, -186.534103393555
187.598022460938, -186.699417114258
187.193298339844, -186.863632202148
186.789138793945, -187.027633666992
186.381484985352, -187.193023681641
185.965881347656, -187.356033325195
185.539581298828, -187.513900756836
185.104873657227, -187.67497253418
184.665817260742, -187.838760375977
184.227157592773, -188.001541137695
183.788955688477, -188.163223266602
183.351226806641, -188.32421875
182.91423034668, -188.484466552734
182.477264404297, -188.644607543945
182.041015625, -188.804336547852
181.60368347168, -188.959136962891
181.165405273438, -189.105087280273
180.727325439453, -189.251068115234
180.290496826172, -189.397872924805
179.853469848633, -189.543655395508
179.416778564453, -189.688415527344
178.979095458984, -189.832870483398
178.543075561523, -189.97639465332
178.10791015625, -190.119430541992
177.670822143555, -190.257568359375
177.228256225586, -190.388107299805
176.778564453125, -190.509002685547
176.320251464844, -190.61637878418
175.853576660156, -190.720794677734
175.381072998047, -190.82861328125
174.906448364258, -190.934143066406
174.432434082031, -191.036926269531
173.960327148438, -191.137619018555
173.49072265625, -191.236709594727
173.023941040039, -191.334548950195
172.558517456055, -191.431671142578
172.092254638672, -191.528762817383
171.622283935547, -191.626525878906
171.145736694336, -191.720245361328
170.660751342773, -191.806289672852
170.167282104492, -191.881851196289
169.665664672852, -191.942596435547
169.1552734375, -191.998596191406
168.638000488281, -192.056671142578
168.11833190918, -192.111602783203
167.599365234375, -192.163192749023
167.082138061523, -192.212371826172
166.565872192383, -192.259841918945
166.048751831055, -192.301239013672
165.528335571289, -192.339981079102
165.0048828125, -192.3798828125
164.481399536133, -192.419006347656
163.959716796875, -192.457046508789
163.438079833984, -192.494552612305
162.916213989258, -192.531677246094
162.394302368164, -192.568603515625
161.871963500977, -192.605499267578
161.349151611328, -192.642303466797
160.826263427734, -192.678985595703
160.303115844727, -192.715576171875
159.779556274414, -192.752258300781
159.25602722168, -192.788940429688
158.732452392578, -192.825546264648
158.208419799805, -192.86213684082
157.68408203125, -192.898788452148
157.16731262207, -192.934982299805
156.658264160156, -192.970642089844
156.153747558594, -193.005920410156
155.649795532227, -193.041076660156
155.142135620117, -193.071090698242
154.62760925293, -193.092178344727
154.104431152344, -193.113159179688
153.573974609375, -193.135192871094
153.041427612305, -193.155868530273
152.510864257813, -193.175231933594
151.983993530273, -193.19352722168
151.461456298828, -193.211151123047
150.943252563477, -193.228240966797
150.427932739258, -193.244995117188
149.912414550781, -193.261611938477
149.39274597168, -193.278274536133
148.865539550781, -193.29508972168
148.329193115234, -193.31217956543
147.785751342773, -193.329483032227
147.240463256836, -193.346817016602
146.697189331055, -193.36408996582
146.157592773438, -193.381240844727
145.622375488281, -193.398254394531
145.091812133789, -193.415115356445
144.566055297852, -193.431854248047
144.045120239258, -193.448394775391
143.528839111328, -193.464813232422
143.015609741211, -193.48112487793
142.502288818359, -193.497451782227
141.985702514648, -193.508605957031
141.468414306641, -193.517669677734
140.951202392578, -193.528060913086
140.433807373047, -193.537872314453
139.916320800781, -193.547073364258
139.39860534668, -193.555770874023
138.880783081055, -193.564193725586
138.362762451172, -193.57243347168
137.844573974609, -193.580535888672
137.326202392578, -193.588607788086
136.808013916016, -193.591415405273
136.290130615234, -193.592041015625
135.772018432617, -193.594039916992
135.252990722656, -193.595367431641
134.73486328125, -193.596069335938
134.218887329102, -193.596343994141
133.705551147461, -193.596282958984
133.195098876953, -193.596054077148
132.687377929688, -193.595703125
132.18115234375, -193.595275878906
131.674057006836, -193.594833374023
131.163024902344, -193.594375610352
130.645751953125, -193.593811035156
130.123382568359, -193.593231201172
129.599563598633, -193.592666625977
129.076965332031, -193.592086791992
128.556640625, -193.591522216797
128.038864135742, -193.590927124023
127.522483825684, -193.590347290039
127.005165100098, -193.589859008789
126.48388671875, -193.589294433594
125.956344604492, -193.58869934082
125.423698425293, -193.588119506836
124.889625549316, -193.587539672852
124.356803894043, -193.586944580078
123.826316833496, -193.586364746094
123.298553466797, -193.58576965332
122.773551940918, -193.585189819336
122.250106811523, -193.58464050293
121.726249694824, -193.589385986328
121.199401855469, -193.596389770508
120.669448852539, -193.602066040039
120.13941192627, -193.608413696289
119.611190795898, -193.615386962891
119.083465576172, -193.622848510742
118.555572509766, -193.630661010742
118.027458190918, -193.638671875
117.499198913574, -193.646789550781
116.971099853516, -193.649826049805
116.443328857422, -193.650665283203
115.915336608887, -193.652908325195
115.387176513672, -193.654510498047
114.858825683594, -193.65544128418
114.33032989502, -193.655868530273
113.801666259766, -193.656005859375
113.272842407227, -193.65592956543
112.749168395996, -193.655715942383
112.233169555664, -193.655426025391
111.719116210938, -193.655090332031
111.202484130859, -193.654739379883
110.683151245117, -193.654373168945
110.16455078125, -193.654006958008
109.649017333984, -193.653625488281
109.137557983398, -193.653259277344
108.630531311035, -193.652862548828
108.127899169922, -193.652481079102
107.628089904785, -193.652099609375
107.12801361084, -193.651718139648
106.623756408691, -193.651321411133
106.111907958984, -193.650939941406
105.590553283691, -193.650543212891
105.05891418457, -193.650146484375
104.519577026367, -193.649765014648
103.978012084961, -193.649368286133
103.438301086426, -193.648986816406
102.901901245117, -193.648590087891
102.367973327637, -193.648193359375
101.834098815918, -193.653060913086
101.297012329102, -193.660217285156
100.756568908691, -193.666107177734
100.216651916504, -193.672653198242
99.6797866821289, -193.679916381836
99.1468658447266, -193.687637329102
98.61669921875, -193.695663452148
98.0863342285156, -193.703918457031
97.5523986816406, -193.71240234375
97.0152587890625, -193.721008300781
96.4786911010742, -193.729736328125
95.945182800293, -193.738388061523
95.4156036376953, -193.747039794922
94.8890609741211, -193.75048828125
94.363883972168, -193.744735717773
93.8399887084961, -193.738586425781
93.3191375732422, -193.733215332031
92.8023910522461, -193.726440429688
92.2901763916016, -193.718414306641
91.7826309204102, -193.709564208984
91.2798233032227, -193.700210571289
90.7815093994141, -193.690567016602
90.2863616943359, -193.685897827148
89.7920074462891, -193.68310546875
89.2985687255859, -193.678787231445
88.80810546875, -193.675003051758
88.3215103149414, -193.67170715332
87.8392105102539, -193.668838500977
87.3612976074219, -193.666213989258
86.8875961303711, -193.663726806641
86.4165344238281, -193.661331176758
85.9449768066406, -193.658935546875
85.4696273803711, -193.656555175781
84.9908752441406, -193.654190063477
84.5123977661133, -193.651824951172
84.0365982055664, -193.649566650391
83.5644607543945, -193.64729309082
83.0961532592773, -193.645050048828
82.6302337646484, -193.642791748047
82.1636810302734, -193.640563964844
81.6926727294922, -193.638290405273
81.2180709838867, -193.63606262207
80.7437896728516, -193.633804321289
80.2690734863281, -193.631561279297
79.7945175170898, -193.629272460938
79.3193893432617, -193.626968383789
78.8444366455078, -193.62467956543
78.3688583374024, -193.622375488281
77.8934631347656, -193.620086669922
77.4174499511719, -193.617782592773
76.9416046142578, -193.615463256836
76.4651641845703, -193.61311340332
75.9888916015625, -193.610778808594
75.5112533569336, -193.608428955078
75.0303955078125, -193.606094360352
74.544189453125, -193.603744506836
74.0511932373047, -193.60139465332
73.5526275634766, -193.59895324707
73.0522994995117, -193.59651184082
72.5513916015625, -193.59407043457
72.0486526489258, -193.59162902832
71.5414276123047, -193.58918762207
71.0281143188477, -193.592010498047
70.5099029541016, -193.597045898438
69.9900894165039, -193.600723266602
69.4713516235352, -193.604949951172
68.9548263549805, -193.609817504883
68.4409255981445, -193.615097045898
67.9298477172852, -193.620666503906
67.4216613769531, -193.626388549805
66.9162368774414, -193.63215637207
66.4123001098633, -193.638061523438
65.9074554443359, -193.643966674805
65.3986740112305, -193.649978637695
64.883659362793, -193.656066894531
64.3635330200195, -193.662200927734
63.8419761657715, -193.668334960938
63.3216209411621, -193.67448425293
62.8035278320313, -193.680618286133
62.2881050109863, -193.686752319336
61.7753639221191, -193.692794799805
61.2640953063965, -193.698837280273
60.7518997192383, -193.704895019531
60.2357711791992, -193.711013793945
59.7135124206543, -193.711929321289
59.1840133666992, -193.710525512695
58.6486129760742, -193.710418701172
58.1114501953125, -193.709671020508
57.5753860473633, -193.708251953125
57.0412979125977, -193.706344604492
56.5073852539063, -193.704116821289
55.9731483459473, -193.70166015625
55.4387397766113, -193.69905090332
54.9041481018066, -193.696395874023
54.3699188232422, -193.698883056641
53.8360862731934, -193.703552246094
53.3019828796387, -193.70686340332
52.7676506042481, -193.710830688477
52.2331886291504, -193.715484619141
51.6986274719238, -193.720672607422
51.1640167236328, -193.726211547852
50.629524230957, -193.731948852539
50.1030006408691, -193.737731933594
49.584831237793, -193.743515014648
49.0716705322266, -193.744140625
48.5602760314941, -193.742691040039
48.0503807067871, -193.742645263672
47.5438575744629, -193.742065429688
47.0417556762695, -193.740829467773
46.5443840026856, -193.739196777344
46.0517272949219, -193.7373046875
45.5637130737305, -193.735275268555
45.080207824707, -193.733154296875
44.5996131896973, -193.73095703125
44.1188583374023, -193.728744506836
43.634578704834, -193.726531982422
43.1473541259766, -193.724258422852
42.6607322692871, -193.721969604492
42.1770553588867, -193.719741821289
41.6972122192383, -193.717498779297
41.2217330932617, -193.715270996094
40.7507133483887, -193.713027954102
40.2843360900879, -193.710830688477
39.8225059509277, -193.708694458008
39.365535736084, -193.70654296875
38.9130249023437, -193.704391479492
38.4651794433594, -193.702285766602
38.0213241577148, -193.700225830078
37.5803375244141, -193.698181152344
37.1386909484863, -193.696105957031
36.6930809020996, -193.694061279297
36.2412490844727, -193.691909790039
35.7900505065918, -193.689758300781
35.338623046875, -193.687606811523
34.888053894043, -193.685470581055
34.4368705749512, -193.683334350586
33.9864311218262, -193.681182861328
33.5354690551758, -193.679016113281
33.0853118896484, -193.676864624023
32.6346588134766, -193.674728393555
32.1853065490723, -193.677551269531
31.7361297607422, -193.682189941406
31.2877674102783, -193.685256958008
30.8387203216553, -193.688690185547
30.3886489868164, -193.692581176758
29.9389228820801, -193.696746826172
29.4916210174561, -193.701095581055
29.0466690063477, -193.705505371094
28.6049041748047, -193.709930419922
28.1659030914307, -193.714416503906
27.729736328125, -193.717636108398
27.2964248657227, -193.722137451172
26.8671016693115, -193.727951049805
26.4401264190674, -193.732421875
26.0162658691406, -193.736434936523
25.5949745178223, -193.740692138672
25.1773586273193, -193.744232177734
24.7620716094971, -193.748733520508
24.3494815826416, -193.753143310547
23.9397163391113, -193.757354736328
23.5332660675049, -193.761291503906
23.1293449401855, -193.765411376953
22.7286491394043, -193.769332885742
22.3303775787353, -193.773452758789
21.9352989196777, -193.777313232422
21.5425796508789, -193.781448364258
21.1530437469482, -193.785308837891
20.7658157348633, -193.789428710938
20.3817501068115, -193.793212890625
19.9999485015869, -193.797286987305
19.6212959289551, -193.801025390625
19.2448539733887, -193.805053710938
18.8698081970215, -193.808807373047
18.4944667816162, -193.812850952148
18.1198635101318, -193.816604614258
17.7450256347656, -193.82063293457
17.3709487915039, -193.824417114258
16.9966373443604, -193.82844543457
16.6230735778809, -193.832229614258
16.2492580413818, -193.83625793457
15.8761835098267, -193.840042114258
15.5028486251831, -193.84407043457
15.1302499771118, -193.847854614258
14.7576971054077, -193.847396850586
14.3909101486206, -193.839645385742
14.0323333740234, -193.823593139648
13.6819858551025, -193.796279907227
13.3361625671387, -193.759918212891
12.9944801330566, -193.709976196289
12.6540880203247, -193.643447875977
12.3143634796143, -193.557540893555
11.9750595092773, -193.449676513672
11.6388835906982, -193.318283081055
11.3082370758057, -193.160781860352
10.9869794845581, -192.976364135742
10.6790132522583, -192.763610839844
10.3888034820557, -192.522918701172
10.1212501525879, -192.254608154297
9.87087154388428, -191.960189819336
9.62281036376953, -191.644668579102
9.37099933624268, -191.320755004883
9.11960315704346, -190.995040893555
8.87360382080078, -190.668121337891
8.63170528411865, -190.339935302734
8.39129257202148, -190.010284423828
8.14950180053711, -189.676406860352
7.9059853553772, -189.339279174805
7.66002655029297, -188.998077392578
7.41472768783569, -188.648818969727
7.17176628112793, -188.287704467773
6.93349647521973, -187.913726806641
6.70332384109497, -187.524719238281
6.48587799072266, -187.123779296875
6.28862619400024, -186.717712402344
6.11464405059814, -186.307434082031
5.96737289428711, -185.893859863281
5.84912204742432, -185.478927612305
5.75582647323608, -185.062728881836
5.66817140579224, -184.642547607422
5.58098316192627, -184.220458984375
5.49965572357178, -183.797439575195
5.42317676544189, -183.373123168945
5.3546404838562, -182.94889831543
5.29605960845947, -182.523651123047
5.23806524276733, -182.098571777344
5.17859506607056, -181.668701171875
5.12012195587158, -181.238174438477
5.06768655776978, -180.808166503906
5.02428722381592, -180.379287719727
4.99190187454224, -179.949645996094
4.96434450149536, -179.517501831055
4.93309736251831, -179.082061767578
4.90309047698975, -178.646560668945
4.87966775894165, -178.210998535156
4.86985158920288, -177.775756835938
4.8652515411377, -177.337829589844
4.85690641403198, -176.896987915039
4.84971523284912, -176.455703735352
4.84385538101196, -176.016448974609
4.84393405914307, -175.579544067383
4.85276794433594, -175.145294189453
4.86157035827637, -174.710525512695
4.8690447807312, -174.276123046875
4.87753963470459, -173.843231201172
4.88657140731812, -173.413146972656
4.89619064331055, -172.985488891602
4.9058084487915, -172.561050415039
4.9157075881958, -172.13916015625
4.92541313171387, -171.720489501953
4.93530893325806, -171.30436706543
4.94494342803955, -170.891494750977
4.95474767684937, -170.481155395508
4.96427059173584, -170.073837280273
4.97400569915772, -169.666778564453
4.98352003097534, -169.260269165039
4.9932599067688, -168.85368347168
5.00277376174927, -168.447784423828
5.01250743865967, -168.041748046875
5.02201080322266, -167.63639831543
5.03173351287842, -167.230911254883
5.04122400283814, -166.826065063477
5.05564975738525, -166.421630859375
5.07136106491089, -166.018341064453
5.08565616607666, -165.614822387695
5.09993934631348, -165.211975097656
5.11454248428345, -164.815368652344
5.12882137298584, -164.426086425781
5.14322662353516, -164.041656494141
5.15722179412842, -163.662185668945
5.17137050628662, -163.286514282227
5.18622303009033, -162.914932250977
5.19888114929199, -162.547698974609
5.21223449707031, -162.184722900391
5.22593784332275, -161.824920654297
5.23484134674072, -161.468124389648
5.24279165267944, -161.111251831055
5.25207757949829, -160.755386352539
5.26193141937256, -160.401763916016
5.27036142349243, -160.050704956055
5.27923250198364, -159.703155517578
5.28786373138428, -159.359298706055
5.29655122756958, -159.019104003906
5.30498027801514, -158.682388305664
5.31350946426392, -158.347869873047
5.32189702987671, -158.012908935547
5.33050203323364, -157.674301147461
5.33908271789551, -157.332122802734
5.34780073165894, -156.989669799805
5.35632181167603, -156.649078369141
5.36492967605591, -156.311325073242
5.37330007553101, -155.976623535156
5.37757062911987, -155.644058227539
5.37483310699463, -155.311614990234
5.37335968017578, -154.975570678711
5.37358999252319, -154.635864257813
5.37374639511108, -154.295715332031
5.37354278564453, -153.955902099609
5.37341499328613, -153.616317749023
5.37312507629395, -153.276977539063
5.37300586700439, -152.937835693359
5.37275266647339, -152.598861694336
5.37267303466797, -152.260101318359
5.37245082855225, -151.921539306641
5.37239265441895, -151.58317565918
5.37218570709229, -151.244995117188
5.37213659286499, -150.907043457031
5.3719334602356, -150.569274902344
5.37180233001709, -150.232452392578
5.37171745300293, -149.90299987793
5.37171077728272, -149.575790405273
5.37150239944458, -149.248184204102
5.36733675003052, -148.922393798828
5.361976146698, -148.599426269531
5.35848999023438, -148.280151367188
5.3548526763916, -147.965637207031
5.35132789611816, -147.65641784668
5.34761095046997, -147.352722167969
5.34413003921509, -147.054656982422
5.34051275253296, -146.762222290039
5.3371696472168, -146.475219726563
5.33366918563843, -146.19221496582
5.33038949966431, -145.910278320313
5.32690525054932, -145.624847412109
5.32342052459717, -145.330917358398
5.31976747512817, -145.029098510742
5.31620359420776, -144.725021362305
5.3124942779541, -144.422637939453
5.30901479721069, -144.123748779297
5.30539035797119, -143.829116821289
5.30200433731079, -143.53776550293
5.29843235015869, -143.246994018555
5.29496812820435, -142.952301025391
5.29131031036377, -142.648742675781
5.28761768341064, -142.337051391602
5.28379154205322, -142.023132324219
5.28014516830444, -141.710983276367
5.27636337280273, -141.402481079102
5.27282047271729, -141.098342895508
5.26912832260132, -140.797592163086
5.26562738418579, -140.497421264648
5.26193237304688, -140.193359375
5.25835847854614, -139.88542175293
5.25462102890015, -139.578109741211
5.2510199546814, -139.271057128906
5.24721479415894, -138.964218139648
5.2435793876648, -138.657577514648
5.23975467681885, -138.351104736328
